parcel,parcelno,address,city,zip,homestead,justValue,assessedValue,taxableValue
065N20300000110011,,774 N CO HWY 285,DEFUNIAK SPRINGS,32433,H,77521,51156,25000
065N20300000120000,,,DEFUNIAK SPRINGS,32433,,270000,22200,22200
175N20300000040010,,,DEFUNIAK SPRINGS,32433,,78000,1400,1400
175N20300000040020,,,DEFUNIAK SPRINGS,32433,,78000,1400,1400
175N20300000040030,,,DEFUNIAK SPRINGS,32433,,78000,1400,1400
175N20300000050000,,PITTMAN RD,DEFUNIAK SPRINGS,32433,,749050,48650,48650
175N20300000040000,,,DEFUNIAK SPRINGS,32433,,78000,1400,1400
175N20300000020010,,,DEFUNIAK SPRINGS,32433,,130000,3840,3840
175N20300000030000,,,DEFUNIAK SPRINGS,32433,,156000,5400,5400
185N20300000020100,,N US HWY 331,DEFUNIAK SPRINGS,32433,,152100,5073,5073
195N20300000030090,,580 N SUTTLES DR,DEFUNIAK SPRINGS,32433,,26600,13328,13328
195N20300000030080,,573 N SUTTLES DR,DEFUNIAK SPRINGS,32433,H,196002,121351,0
195N20300000030070,,464 N SUTTLES DR,DEFUNIAK SPRINGS,32433,,36353,18303,18303
195N20300000030091,,528 N SUTTLES DR,DEFUNIAK SPRINGS,32433,O,39600,37615,12615
315N20300000010010,,357 CO HWY 2,LAUREL HILL,32567,H,217500,81542,30820
355N20300000030000,,2238 HARRISON RD,DEFUNIAK SPRINGS,32433,H,230684,117242,66520
094N19200000050000,,BUD MCBROOM RD,DEFUNIAK SPRINGS,32433,,220000,9803,9803
094N19200000070020,,558 BUD MCBROOM RD,DEFUNIAK SPRINGS,32433,H,338011,141867,91145
302S20336300020130,,217 MONKS LN,SANTA ROSA BEACH,32459,O,182104,140871,90149
302S20336300020120,,MONKS LN,SANTA ROSA BEACH,32459,,79000,39833,39833
302S20336300020140,,MONKS LN,SANTA ROSA BEACH,32459,,79000,25792,25792
355N21390000030020,,,LAUREL HILL,32567,,120250,2498,2498
273N19190000170000,,COUNTRY CLUB DR,DEFUNIAK SPRINGS,32435,,347447,127126,0
253N19190700018122,,36 WABASH AVE,DEFUNIAK SPRINGS,32433,,30000,30000,30000
253N19190700018303,,,DEFUNIAK SPRINGS,32435,,21250,5788,5788
253N19192300000010,,423 LIVE OAK AVE W,DEFUNIAK SPRINGS,32435,,123006,123006,123006
253N19191600020090,,841 LIVE OAK AVE W,DEFUNIAK SPRINGS,32435,,161357,141892,141892
263S181603300X0030,,78 CAST NET LN,INLET BEACH,32461,,1399062,1399062,1399062
263S181602000I0060,,8 BEACH BIKE WAY,INLET BEACH,32461,,1074233,891427,891427
263S181603300X0040,,182 COBIA RUN E,INLET BEACH,32461,,1796698,1467168,1467168
263S181602000I0050,,18 BEACH BIKE WAY,INLET BEACH,32461,,2014459,1734148,1734148
263S181603300X0010,,204 COBIA RUN W,INLET BEACH,32461,,1482394,1250603,1250603
263S181603300Y0010,,87 THE GREENWAY LOOP,INLET BEACH,32461,,1016289,1009293,1009293
263S181603300I0110,,51 FLIP FLOP LN,INLET BEACH,32461,,1181585,1181585,1181585
263S181603300K0290,,77 THE GREENWAY LOOP,INLET BEACH,32461,,1141328,914145,914145
263S181603300W0010,,55 LIFEGUARD LOOP E,INLET BEACH,32461,,1342140,1342140,1342140
263S181603300000A0,,,INLET BEACH,32461,,0,0,0
263S181603300K0280,,69 THE GREENWAY LOOP,INLET BEACH,32461,,1212521,1212521,1212521
263S181603300I0200,,34 LIFEGUARD LOOP E,INLET BEACH,32461,,1087457,985778,985778
263S181603300I0210,,26 LIFEGUARD LOOP E,INLET BEACH,32461,,1057527,999001,999001
263S181603300I0220,,20 LIFEGUARD LOOP E,INLET BEACH,32461,,1094596,993134,993134
263S181603300W0070,,52 THE GREENWAY LOOP,INLET BEACH,32461,,1813036,1491833,1491833
263S181603300I0260,,220 SEACREST BEACH BLVD E,INLET BEACH,32461,,1391641,1391641,1391641
263S181603300I0250,,226 SEACREST BEACH BLVD E,INLET BEACH,32461,,1620858,1261516,1261516
263S181603300W0020,,37 LIFEGUARD LOOP E,INLET BEACH,32461,,1307206,1041821,1041821
263S181603300W0060,,44 THE GREENWAY LOOP,INLET BEACH,32461,,2030048,2030048,2030048
263S181603300K0250,,THE GREENWAY LOOP,INLET BEACH,32461,,528000,349961,349961
263S181603300000A0,,,INLET BEACH,32461,,0,0,0
263S181603300W0050,,26 THE GREENWAY LOOP,INLET BEACH,32461,,1272879,943601,943601
263S181603300J0180,,213 SEACREST BEACH BLVD E,INLET BEACH,32461,,1029456,1029456,1029456
263S181603300J0170,,221 SEACREST BEACH BLVD E,INLET BEACH,32461,,1168281,1168281,1168281
263S181603300J0160,,229 SEACREST BEACH BLVD E,INLET BEACH,32461,,1177605,981865,981865
263S181603300J0110,,37 SAND SHOVEL LN,INLET BEACH,32461,,1024165,1024165,1024165
263S181603300J0150,,233 SEACREST BEACH BLVD E,INLET BEACH,32461,,1247660,989075,989075
263S181603300J0140,,249 SEACREST BEACH BLVD E,INLET BEACH,32461,,1571285,1571285,1571285
263S181603300J0100,,29 SAND SHOVEL LN,INLET BEACH,32461,,1106645,1106645,1106645
263S181603300J0080,,17 SAND SHOVEL LN,INLET BEACH,32461,,1165103,1111381,1111381
262S214201500000A0,,114 CANNERY LN,MIRAMAR BEACH,32550,,0,0,0
262S214201500000A7,,CANNERY LN A7,MIRAMAR BEACH,32550,,367288,186876,186876
262S214201500000A0,,114 CANNERY LN,MIRAMAR BEACH,32550,,0,0,0
262S214201500000A6,,CANNERY LN A6,MIRAMAR BEACH,32550,,233428,118769,118769
262S214201500000A0,,114 CANNERY LN,MIRAMAR BEACH,32550,,0,0,0
262S214201500000A9,,CANNERY LN A9,MIRAMAR BEACH,32550,,295500,150351,150351
262S214201500000RU,,CANNERY LN REST,MIRAMAR BEACH,32550,,256168,130338,130338
262S214201500000A0,,114 CANNERY LN,MIRAMAR BEACH,32550,,0,0,0
033S20340000050020,,5363 W CO HWY 30A,SANTA ROSA BEACH,32459,,1973058,1055590,1055590
033S20340000090010,,5357 W CO HWY 30A,SANTA ROSA BEACH,32459,,2669326,2346331,2346331
033S20340000090000,,5351 W CO HWY 30A,SANTA ROSA BEACH,32459,,1915139,998357,998357
033S20340000050041,,5341 W CO HWY 30A,SANTA ROSA BEACH,32459,,3909334,3276585,3276585
033S20340000050040,,5339 W CO HWY 30A,SANTA ROSA BEACH,32459,,1997465,1091784,1091784
033S203434000000B0,,5173 W CO HWY 30A,SANTA ROSA BEACH,32459,,2950785,2950785,0
033S20341500000370,,,SANTA ROSA BEACH,32459,,0,0,0
033S20340000220060,,4707 W CO HWY 30A,SANTA ROSA BEACH,32459,,5194524,4232888,4232888
033S20340000230000,,4655 W CO HWY 30A,SANTA ROSA BEACH,32459,,5485562,3638637,3638637
033S20340000220160,,4579 W CO HWY 30A,SANTA ROSA BEACH,32459,,5984673,5984673,5984673
033S20340000220190,,4569 W CO HWY 30A,SANTA ROSA BEACH,32459,,6512694,6512694,6512694
033S20348400006000,,4463 W CO HWY 30A 600,SANTA ROSA BEACH,32459,H,3658536,3658536,3607814
262S21420000010012,,1 ADMINISTRATION DR,MIRAMAR BEACH,32550,,76320,76320,76320
262S214200000100A0,,1199 TROON DR,MIRAMAR BEACH,32550,,12487910,7915306,7915306
262S21426000008528,,8528 TURNBERRY CT,MIRAMAR BEACH,32550,,645492,555038,555038
262S21426000008530,,8530 TURNBERRY CT,MIRAMAR BEACH,32550,,632247,505619,505619
262S21426000008527,,8527 TURNBERRY CT,MIRAMAR BEACH,32550,,592977,474214,474214
352S21426000007006,,5000 SANDESTIN BLVD S 7006,MIRAMAR BEACH,32550,,198211,198211,198211
352S21426000006901,,5000 SANDESTIN BLVD S 6901,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006908,,5000 SANDESTIN BLVD S 6908,MIRAMAR BEACH,32550,H,275058,275058,224336
352S21426000006805,,5000 SANDESTIN BLVD S 6805,MIRAMAR BEACH,32550,,219140,190914,190914
352S21426000006810,,5000 SANDESTIN BLVD S 6810,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006907,,5000 SANDESTIN BLVD S 6907,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006802,,5000 SANDESTIN BLVD S 6802,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006809,,5000 SANDESTIN BLVD S 6809,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006906,,5000 SANDESTIN BLVD S 6906,MIRAMAR BEACH,32550,,219140,219140,219140
352S21426000006801,,5000 SANDESTIN BLVD S 6801,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006808,,5000 SANDESTIN BLVD S 6808,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006705,,5000 SANDESTIN BLVD S 6705,MIRAMAR BEACH,32550,,219140,190914,190914
352S21426000006710,,5000 SANDESTIN BLVD S 6710,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006807,,5000 SANDESTIN BLVD S 6807,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006702,,5000 SANDESTIN BLVD S 6702,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006709,,5000 SANDESTIN BLVD S 6709,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006806,,5000 SANDESTIN BLVD S 6806,MIRAMAR BEACH,32550,,219140,219140,219140
352S21426000006701,,5000 SANDESTIN BLVD S 6701,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006708,,5000 SANDESTIN BLVD S 6708,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006605,,5000 SANDESTIN BLVD S 6605,MIRAMAR BEACH,32550,,219140,190914,190914
352S21426000006610,,5000 SANDESTIN BLVD S 6610,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006707,,5000 SANDESTIN BLVD S 6707,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006602,,5000 SANDESTIN BLVD S 6602,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006609,,5000 SANDESTIN BLVD S 6609,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006706,,5000 SANDESTIN BLVD S 6706,MIRAMAR BEACH,32550,,219140,190914,190914
352S21426000006601,,5000 SANDESTIN BLVD S 6601,MIRAMAR BEACH,32550,,467754,467754,467754
352S21426000006608,,5000 SANDESTIN BLVD S 6608,MIRAMAR BEACH,32550,,275058,275058,275058
352S21426000006505,,5000 SANDESTIN BLVD S 6505,MIRAMAR BEACH,32550,,219140,219140,219140
352S21426000006510,,5000 SANDESTIN BLVD S 6510,MIRAMAR BEACH,32550,,452214,452214,452214
352S21426000006607,,5000 SANDESTIN BLVD S 6607,MIRAMAR BEACH,32550,,275058,275058,275058
332S21422550001930,,221 SCENIC GULF DR 1930,MIRAMAR BEACH,32550,,1503338,1503338,1503338
332S21422550001940,,221 SCENIC GULF DR 1940,MIRAMAR BEACH,32550,O,1408549,1385132,1334410
332S21422550001950,,221 SCENIC GULF DR 1950,MIRAMAR BEACH,32550,,1717065,1487220,1487220
332S21422550002020,,221 SCENIC GULF DR 2020,MIRAMAR BEACH,32550,,1829363,1584485,1584485
332S21422550002030,,221 SCENIC GULF DR 2030,MIRAMAR BEACH,32550,,1503338,1302102,1302102
332S21422550002040,,221 SCENIC GULF DR 2040,MIRAMAR BEACH,32550,,1408549,1220003,1220003
332S21422550002050,,221 SCENIC GULF DR 2050,MIRAMAR BEACH,32550,W,1717065,1081281,1025559
332S21422550002120,,221 SCENIC GULF DR 2120,MIRAMAR BEACH,32550,,1829363,1584485,1584485
332S21422550002130,,221 SCENIC GULF DR 2130,MIRAMAR BEACH,32550,,1503338,1302102,1302102
332S21422550002140,,221 SCENIC GULF DR 2140,MIRAMAR BEACH,32550,,1408549,1408549,1408549
332S21422550001650,,221 SCENIC GULF DR 1650,MIRAMAR BEACH,32550,W,1717065,1142173,1091451
332S21422550001720,,221 SCENIC GULF DR 1720,MIRAMAR BEACH,32550,,1829363,1584485,1584485
332S21422550001730,,221 SCENIC GULF DR 1730,MIRAMAR BEACH,32550,O,1503338,1478345,1427623
332S21422550001740,,221 SCENIC GULF DR 1740,MIRAMAR BEACH,32550,,1619831,1619831,1619831
332S21422550001750,,221 SCENIC GULF DR 1750,MIRAMAR BEACH,32550,,1717065,1487220,1487220
332S21422550001820,,221 SCENIC GULF DR 1820,MIRAMAR BEACH,32550,,1829363,1829363,1829363
332S21422550001830,,221 SCENIC GULF DR 1830,MIRAMAR BEACH,32550,,1503338,1302102,1302102
332S21422550001840,,221 SCENIC GULF DR 1840,MIRAMAR BEACH,32550,,1408549,1408549,1408549
332S21422550001850,,221 SCENIC GULF DR 1850,MIRAMAR BEACH,32550,,1717065,1717065,1717065
332S21422550001920,,221 SCENIC GULF DR 1920,MIRAMAR BEACH,32550,,1829363,1584485,1584485
332S21422550001430,,221 SCENIC GULF DR 1430,MIRAMAR BEACH,32550,,1503338,1503338,1503338
332S21422550001440,,221 SCENIC GULF DR 1440,MIRAMAR BEACH,32550,,1408549,1408549,1408549
332S21422550001450,,221 SCENIC GULF DR 1450,MIRAMAR BEACH,32550,,1717065,1487220,1487220
332S21422550001520,,221 SCENIC GULF DR 1520,MIRAMAR BEACH,32550,H,1829363,1062989,1012267
332S21422550001530,,221 SCENIC GULF DR 1530,MIRAMAR BEACH,32550,,1503338,1503338,1503338
332S21422550001540,,221 SCENIC GULF DR 1540,MIRAMAR BEACH,32550,H,1408549,936951,886229
332S21422550001550,,221 SCENIC GULF DR 1550,MIRAMAR BEACH,32550,,1717065,1487220,1487220
332S21422550001620,,221 SCENIC GULF DR 1620,MIRAMAR BEACH,32550,,1829363,1584485,1584485
332S21422550001630,,221 SCENIC GULF DR 1630,MIRAMAR BEACH,32550,,1503338,1302102,1302102
332S21422550001640,,221 SCENIC GULF DR 1640,MIRAMAR BEACH,32550,,1408549,1408549,1408549
332S21422500001710,,219 SCENIC GULF DR 1710,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001650,,219 SCENIC GULF DR 1650,MIRAMAR BEACH,32550,,2192694,2132697,2132697
332S21422500001640,,219 SCENIC GULF DR 1640,MIRAMAR BEACH,32550,,1802640,1802640,1802640
332S21422500001630,,219 SCENIC GULF DR 1630,MIRAMAR BEACH,32550,,1923852,1871211,1871211
332S21422500001620,,219 SCENIC GULF DR 1620,MIRAMAR BEACH,32550,,2134419,2132111,2132111
332S21422500001610,,219 SCENIC GULF DR 1610,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001550,,219 SCENIC GULF DR 1550,MIRAMAR BEACH,32550,,2192694,2132697,2132697
332S21422500001540,,219 SCENIC GULF DR 1540,MIRAMAR BEACH,32550,,1802640,1800691,1800691
332S21422500001530,,219 SCENIC GULF DR 1530,MIRAMAR BEACH,32550,,1923852,1871211,1871211
332S21422500001520,,219 SCENIC GULF DR 1520,MIRAMAR BEACH,32550,,2134419,2076016,2076016
332S21422500001510,,219 SCENIC GULF DR 1510,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001450,,219 SCENIC GULF DR 1450,MIRAMAR BEACH,32550,H,2192694,1649344,1598622
332S21422500001440,,219 SCENIC GULF DR 1440,MIRAMAR BEACH,32550,W,1802640,1330580,1279858
332S21422500001430,,219 SCENIC GULF DR 1430,MIRAMAR BEACH,32550,,1923852,1871211,1871211
332S21422500001420,,219 SCENIC GULF DR 1420,MIRAMAR BEACH,32550,,2134419,2076016,2076016
332S21422500001410,,219 SCENIC GULF DR 1410,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001350,,219 SCENIC GULF DR 1350,MIRAMAR BEACH,32550,H,2192694,2048948,1998226
332S21422500001340,,219 SCENIC GULF DR 1340,MIRAMAR BEACH,32550,,1802640,1802640,1802640
332S21422500001330,,219 SCENIC GULF DR 1330,MIRAMAR BEACH,32550,,1923852,1871211,1871211
332S21422500001320,,219 SCENIC GULF DR 1320,MIRAMAR BEACH,32550,,2134419,2132111,2132111
332S21422500001310,,219 SCENIC GULF DR 1310,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001250,,219 SCENIC GULF DR 1250,MIRAMAR BEACH,32550,,2192694,2190323,2190323
332S21422500001240,,219 SCENIC GULF DR 1240,MIRAMAR BEACH,32550,H,1802640,1300930,1250208
332S21422500001230,,219 SCENIC GULF DR 1230,MIRAMAR BEACH,32550,H,1923852,1923852,1873130
332S21422500001220,,219 SCENIC GULF DR 1220,MIRAMAR BEACH,32550,,2134419,2132111,2132111
332S21422500001210,,219 SCENIC GULF DR 1210,MIRAMAR BEACH,32550,,2456097,2388891,2388891
332S21422500001150,,219 SCENIC GULF DR 1150,MIRAMAR BEACH,32550,,2192694,2132697,2132697
332S21422500001140,,219 SCENIC GULF DR 1140,MIRAMAR BEACH,32550,,1802640,1753315,1753315
332S21422500001130,,219 SCENIC GULF DR 1130,MIRAMAR BEACH,32550,,1923852,1871211,1871211
332S21422500001120,,219 SCENIC GULF DR 1120,MIRAMAR BEACH,32550,H,2134419,1761188,1710466
354N19200000020210,,143 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,139866,119559,119559
354N19200000020270,,132 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,159795,118712,118712
354N19200000020211,,125 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,149310,134848,134848
354N19200000020260,,108 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,159795,118712,118712
354N19200000020212,,109 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,104792,90972,90972
354N19200000020240,,72 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,141729,102143,102143
354N19200000020230,,58 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,142827,108455,108455
354N19200000020215,,43 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,144854,124061,124061
354N19200000020020,,22 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,158428,117543,117543
354N19200000020216,,21 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,129396,113029,113029
354N19200000020021,,96 RASPBERRY TRL,DEFUNIAK SPRINGS,32433,,184211,140729,140729
252S20331900000011,,1475 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,168417,79998,79998
252S20331900000111,,1461 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,115400,82940,82940
252S20331900000300,,,SANTA ROSA BEACH,32459,,70000,70000,70000
252S20331900000290,,,SANTA ROSA BEACH,32459,,70000,70000,70000
252S20331900000540,,,SANTA ROSA BEACH,32459,,100000,99290,0
252S20331900000530,,,SANTA ROSA BEACH,32459,,75375,75375,75375
262S20334500000150,,,SANTA ROSA BEACH,32459,,9979,9979,9979
262S20334500000160,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000170,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000180,,,SANTA ROSA BEACH,32459,,9979,9979,9979
262S20334500000190,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000260,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000120,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000110,,,SANTA ROSA BEACH,32459,,9979,9979,9979
262S20334500000100,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000090,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000080,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000070,,,SANTA ROSA BEACH,32459,,9979,3137,3137
262S20334500000060,,,SANTA ROSA BEACH,32459,,9979,3137,3137
093N17060000080000,,PERVY CAMPBELL RD,PONCE DE LEON,32455,,152100,5265,5265
093N17060000030000,,507 PERVY CAMPBELL RD,PONCE DE LEON,32455,O,179577,71447,25000
093N17060000030000,,507 PERVY CAMPBELL RD,PONCE DE LEON,32455,O,179577,71447,25000
063N16030000030010,,5648 CO HWY 181-C,PONCE DE LEON,32455,W,45604,24495,0
063N16030000030020,,180 CATTLE LN,PONCE DE LEON,32455,,23715,8289,8289
063N16030000030050,,112 TRUCKING LN,PONCE DE LEON,32455,O,36427,26895,1895
112N20270000020000,,1342 CORBIN GAINEY RD,DEFUNIAK SPRINGS,32435,H,168050,104216,53494
112N20270000050012,,1414 CORBIN GAINEY RD,DEFUNIAK SPRINGS,32435,H,435082,219848,169126
322S203328000B0200,,140 FLAMINGO DR,SANTA ROSA BEACH,32459,H,559375,262578,211856
322S203328000B0290,,15 WHITE HERON DR,SANTA ROSA BEACH,32459,O,595984,534163,483441
322S203328000B0270,,47 WHITE HERON DR,SANTA ROSA BEACH,32459,,578179,470007,470007
202N19180000020000,,COSSON RD,DEFUNIAK SPRINGS,32435,,445170,24841,24841
212N19180000010020,,3693 COY BURGESS LOOP,DEFUNIAK SPRINGS,32435,H,638245,244267,193545
202N19180000020030,,3802 COY BURGESS LOOP,DEFUNIAK SPRINGS,32435,H,883476,502342,451620
153N20280700430070,,,DEFUNIAK SPRINGS,32433,,7500,7500,7500
153N20280700430080,,,DEFUNIAK SPRINGS,32433,,7500,2285,2285
163N20280600300060,,153 W POINSETTIA AVE,DEFUNIAK SPRINGS,32433,,126354,126354,126354
163N202806000000A0,,PUBLIC PARK,DEFUNIAK SPRINGS,0,,0,0,0
163N20280600300070,,W POINSETTIA AVE,DEFUNIAK SPRINGS,32433,,11250,11250,11250
163N20280600520110,,E HIBISCUS AVE,DEFUNIAK SPRINGS,32433,,10500,5746,5746
163N20280600520090,,131 E HIBISCUS AVE,DEFUNIAK SPRINGS,32433,O,29521,16486,0
173N20280800200060,,,DEFUNIAK SPRINGS,32433,,30000,8377,8377
173N20280800200020,,89 VALLEY VIEW DR,DEFUNIAK SPRINGS,32433,O,132935,97432,36710
173N20280800200040,,47 PASSION FLOWER ST,DEFUNIAK SPRINGS,32433,H,232861,232861,182139
173N20280800230330,,143 PASSION FLOWER ST,DEFUNIAK SPRINGS,32433,,15000,3942,3942
173N20280800450170,,278 E TIGER LILY LN,DEFUNIAK SPRINGS,32433,O,40061,40061,15061
173N20280800450160,,264 E TIGER LILY LN,DEFUNIAK SPRINGS,32433,,21722,21722,21722
173N20280800450230,,E MARIGOLD AVE,DEFUNIAK SPRINGS,32433,,22500,7886,7886
173N20280800450250,,E MARIGOLD AVE,DEFUNIAK SPRINGS,32433,,11250,3942,3942
173N20280800450180,,298 E TIGER LILY LN,DEFUNIAK SPRINGS,32433,O,23147,18911,0
193N191976800X0210,,232 E RENOIR RD,DEFUNIAK SPRINGS,32433,O,28485,15220,0
193N191976800X0200,,238 E RENOIR RD,DEFUNIAK SPRINGS,32433,O,175494,108745,53023
013N2028000002014A,,100 MARTHA LN,DEFUNIAK SPRINGS,32433,O,52038,33349,3349
013N2028000002014B,,68 MARTHA LN,DEFUNIAK SPRINGS,32433,O,27250,27250,0
013N20280000020174,,26 MARTHA LN,DEFUNIAK SPRINGS,32433,H,215681,152102,96380
123N20280100000210,,376 HURRICANE DR,DEFUNIAK SPRINGS,32433,,25840,15948,15948
123N20280100000280,,485 HURRICANE DR,DEFUNIAK SPRINGS,32433,,60656,49260,49260
123N20280100000290,,375 HURRICANE DR,DEFUNIAK SPRINGS,32433,,165001,151576,151576
123N20280100000220,,894 KINGS LAKE BLVD,DEFUNIAK SPRINGS,32433,O,160234,105600,54878
123N20280100000240,,,DEFUNIAK SPRINGS,32433,,34800,21213,21213
123N20280100000230,,852 KINGS LAKE BLVD,DEFUNIAK SPRINGS,32433,O,92762,92762,42040
173N19190100020160,,462 CASWELL RD,DEFUNIAK SPRINGS,32433,,50950,42721,42721
223N20280000030120,,239 BONITA DR,DEFUNIAK SPRINGS,32433,,13219,13219,13219
223N20280000030060,,199 BEN'S RD,DEFUNIAK SPRINGS,32433,,125386,118913,118913
153N20280700430060,,,DEFUNIAK SPRINGS,32433,,7500,1971,1971
153N20280700470010,,BONITA DR,DEFUNIAK SPRINGS,32433,,15000,12100,12100
153N20280700480130,,261 BONITA DR,DEFUNIAK SPRINGS,32433,H,159344,159344,103622
153N20280700430170,,,DEFUNIAK SPRINGS,32433,,37500,7886,7886
153N20280700430180,,,DEFUNIAK SPRINGS,32433,,7500,7500,7500
153N20280700430190,,,DEFUNIAK SPRINGS,32433,,7500,1971,1971
153N20280700430200,,,DEFUNIAK SPRINGS,32433,,18000,6767,6767
044N18110000100000,,8799 CO HWY 1883,PONCE DE LEON,32455,,117400,108607,108607
044N18110000090020,,,PONCE DE LEON,32455,,176000,8241,8241
204N19200000010021,,1819 CROWDER RD,DEFUNIAK SPRINGS,32433,H,233318,150918,90196
204N19200000010020,,1789 CROWDER RD,DEFUNIAK SPRINGS,32433,,129077,121162,121162
204N19200000010040,,RALPH LONG RD,DEFUNIAK SPRINGS,32433,,45000,13911,13911
135N19210000070010,,2410 E ST HWY 2,DEFUNIAK SPRINGS,32433,,161723,29757,29757
135N19210000050000,,106 CLARK DR,DEFUNIAK SPRINGS,32433,,391586,145081,145081
135N19210000070020,,,DEFUNIAK SPRINGS,32433,,113100,1958,1958
283S181602000C0011,,7853 E CO HWY 30A,INLET BEACH,32461,,1763952,961814,961814
193N21370000010028,,27 E VEREEN CIR,CRESTVIEW,32539,,143306,83684,83684
193N21370000010029,,255 LAIRD RD,CRESTVIEW,32539,O,70668,21060,0
173N2137000001001A,,DELAWARE RD,DEFUNIAK SPRINGS,32433,,65780,29512,29512
